feature,tfidf
xRPWxaQFtk,0.0
xffVvYu0ZQ,0.0
xixixixi,0.0
yD08tImQTH,0.0
yI4suriFi5,0.0
yQ5RqdW5bw,0.0
yUgm8UeiIa,0.0
ya,0.0
yaa,0.0
yaaaaa,0.0
yaah,0.0
yagh,0.0
yagitu,0.0
yah,0.0
yaitu,0.0
yak,0.0
yakin,0.0
yakni,0.0
yang,0.0
yangmudah,0.0
yanh,0.0
yat,0.0
ycP1xiNIM3,0.0
ye,0.0
yg,0.0
yng,0.0
yo,0.0
yok,0.0
you,0.0
youtube,0.0
yuk,0.0
z1g4RP4b76,0.0
zJaacKRgY6,0.0
zNpukwBMtA,0.0
zT2BOYKKF4,0.0
zUudhVtNBC,0.0
zWw4y9zuFC,0.0
zaman,0.0
zona,0.0
zul,0.0
اطلبوا,0.0
العلم,0.0
بالصين,0.0
ولو,0.0
